SUBW_NAME,ele5pct,Travel_Tim,COVERNAME_,COVERNAME_Bare Land,COVERNAME_Cultivated,COVERNAME_Deciduous Forest,COVERNAME_Developed Open Space,COVERNAME_Estaurine Aquatic bed,COVERNAME_Estuarine Emergent Wetland,COVERNAME_Estuarine Forested Wetland,COVERNAME_Estuarine Scrub/Shrub Wetland,COVERNAME_Evergreen Forest,COVERNAME_Grassland,COVERNAME_Impervious,COVERNAME_Palustrine Aquatic Bed,COVERNAME_Palustrine Emergent Wetland,COVERNAME_Palustrine Forested Wetland,COVERNAME_Palustrine Scrub/Shrub Wetland,COVERNAME_Pasture/Hay,COVERNAME_Scrub/Shrub,COVERNAME_Unconsolidated Shore,COVERNAME_Water,USEGENNAME_,USEGENNAME_Agriculture,USEGENNAME_Commercial,USEGENNAME_Forest,USEGENNAME_Industrial,"USEGENNAME_Mixed use, other","USEGENNAME_Mixed use, primarily commercial","USEGENNAME_Mixed use, primarily residential",USEGENNAME_Open land,USEGENNAME_Recreation,USEGENNAME_Residential - multi-family,USEGENNAME_Residential - other,USEGENNAME_Residential - single family,USEGENNAME_Right-of-way,USEGENNAME_Tax exempt,USEGENNAME_Unknown,USEGENNAME_Water
EelRiver77,LE5%,LT10,0.0,0.0,0.0,2769.4329216018623,0.0,0.0,0.0,0.0,0.0,19587.06492445845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189239939489644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10527.048378978912,82.42313882800474,0.0,0.0,0.0,11754.215568192883,0.0,0.0,0.0,0.0
EelRiver78,GT5%,LT10,0.0,2168.597249677153,0.0,45718.89838381303,3700.669823551805,0.0,0.0,0.0,0.0,693301.1667548642,33610.6625244402,1702.5269716770242,0.0,0.2339623123823627,0.0,0.0,0.0,31882.528770201043,0.0,0.36893738721583214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220220.2992680961,0.0,0.0,0.0,0.0,0.0,591865.3541098279,0.0,0.0
EelRiver78,LE5%,LT10,0.0,0.0,0.0,1369.8951404792006,0.0,0.0,0.0,0.0,0.0,34474.27059261714,0.0,0.0,0.0,674.8173573094399,0.0,378.50800617309807,0.0,0.0,0.0,5911.530385557068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42809.02148213595,0.0,0.0
EelRiver79,GT5%,LT10,0.0,644.3216485570772,0.0,10794.208038320146,1746.8692290055774,0.0,0.0,0.0,0.0,388102.1780842523,12888.439391454314,4841.207783066638,0.0,0.0,0.0,0.0,0.0,4982.172920260929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119171.81823437457,0.0,1.6196231508836845,0.0,0.0,2100.474504358711,302725.4847330328,0.0,0.0
EelRiver79,LE5%,LT10,0.0,55.49882021242934,0.0,1047.4225323327491,0.0,0.0,0.0,0.0,0.0,13398.04410871914,6026.314729310614,0.0,0.0,0.0,0.0,0.0,0.0,2533.9455055671892,0.0,474.6132881319793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.176363830293,0.0,0.0,0.0,0.0,0.0,20536.662620443807,0.0,0.0
EelRiver80,GT5%,LT10,0.0,27.939533526990974,0.0,7261.526895105751,1165.9232313789528,0.0,0.0,0.0,0.0,203784.66003435315,7516.074075637313,4412.994399133234,7.2360401548659965,0.0,7345.458168979957,0.0,0.0,5332.935692120813,0.0,7538.965805987555,0.0,0.0,0.0,3674.447299581273,0.0,0.0,0.0,41447.58093552479,19814.648826792683,0.0,13439.824858203285,0.0,55805.35039028415,6153.203398397854,104049.37810846305,0.0,9.280059131486935
EelRiver80,LE5%,LT10,0.0,82.8379212502865,0.0,2157.0462109634013,226.06660435121432,0.0,0.0,0.0,0.0,1295.417920342961,0.0,94.87878828389617,599.4445976220011,0.0,63.16250832754187,0.0,0.0,0.0,0.0,35558.67469096289,0.0,0.0,0.0,472.357692025697,0.0,0.0,0.0,2571.3489139653943,0.0,0.0,651.3414795386811,0.0,90.16655922984663,0.0,1.3559903157607327,0.0,36290.958607028806
EelRiver81,GT5%,LT10,0.0,1335.7322872285988,0.0,1788.7321919701055,0.0,0.0,0.0,0.0,0.0,212799.3098427341,11215.146710140185,71.47733106642079,0.0,0.0,0.0,0.0,0.0,481.47726780889593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63802.00468538795,0.0,0.0,0.0,34004.6153018784,0.0,129885.25564368196,0.0,0.0
EelRiver81,LE5%,LT10,0.0,341.8167554314134,0.0,1555.9858377538405,0.0,0.0,0.0,0.0,0.0,6429.95657601753,5524.822174362116,0.0,0.0,0.0,0.0,0.0,0.0,255.04086462606534,0.0,1241.132453105167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.233320355846,0.0,5090.521340940286,0.0,0.0
EelRiver82,GT5%,LT10,0.0,1198.8142007906374,0.0,509.5328462462352,480.7219346212777,0.0,0.0,0.0,0.0,70835.94662118818,1109.7177406257063,2368.9264542496167,0.0,1.2417521878488822,36214.24284674839,13.683466225742563,0.0,0.0,0.0,23.33160572829294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21907.61086118388,0.0,0.0,0.0,0.0,42905.65704592902,3727.322446856962,44215.56911464206,0.0,0.0
EelRiver82,LE5%,LT10,0.0,15.214261885056526,0.0,389.8130551848804,0.0,0.0,0.0,0.0,0.0,278.33607329187487,299.6120709043347,0.0,0.6151106105280084,97.7752612544515,3739.302100855207,900.0251675774925,0.0,0.0,0.0,252.9307106669798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.762313649002,0.0,0.0,0.0,0.0,777.8614985818033,0.0,0.0,0.0,0.0
EelRiver83,GT5%,LT10,0.0,778.7779769156839,0.0,5742.464148452907,0.0,0.0,0.0,0.0,0.0,168009.93275992747,3638.6978689651264,0.0,56.97772970298503,0.0,2229.027166659298,0.0,0.0,809.6009332392402,0.0,454.3064595253555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.06453362596,0.0,0.0,0.0,68251.65311847326,0.0,103923.06739128886,0.0,0.0
EelRiver83,LE5%,LT10,0.0,0.8996930949558926,0.0,1209.09947703321,0.0,0.0,0.0,0.0,0.0,1446.5749533047067,0.2500406538074327,0.0,9686.58641335823,0.0,2778.5060417175932,0.0,0.0,0.0,0.0,25057.20026094073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40174.14856958248,0.0,4.968310520752574,0.0,0.0
EelRiver84,GT5%,LT10,0.0,103.21761638445236,0.0,5092.589844424798,684.0615176645422,0.0,0.0,0.0,0.0,144590.27536874582,7841.402787706183,5763.541163742011,471.0644318478373,0.0,3164.439214851281,0.0,0.0,7053.610638439963,0.0,172.14751258733946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25562.724558260765,0.0,0.0,0.0,128781.82090478446,0.0,20591.804633348995,0.0,0.0
EelRiver84,LE5%,LT10,0.0,481.617361404324,0.0,6633.0206651732915,1549.2547035347195,0.0,0.0,0.0,0.0,5510.407301065795,416.3642412805195,263.8844746413291,7116.094028061064,2217.7976900730664,325.10606000403305,251.66986890911863,0.0,53.17340512347055,0.0,102354.64723229145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010143149424711615,0.0,0.0,0.0,127173.03601724723,0.0,0.0,0.0,0.0
EelRiver85,GT5%,LT10,0.0,7032.80646534774,14393.30105825336,46586.41786637872,9094.610252676395,0.0,0.0,0.0,0.0,1410635.4703168408,37316.37934330748,19293.047914310628,1.0577907146753613,1.1740384519085916,14833.436064183583,0.0,3385.9060133953312,27242.975309248894,0.0,233.44358977636804,0.0,0.0,0.0,0.0,0.0,56635.38378961212,0.0,116015.5681392124,3487.1561157737187,0.0,660.5350578541338,0.0,1397876.2082548449,1269.0165647117897,14106.158100876797,0.0,0.0
EelRiver85,LE5%,LT10,0.0,1305.689410072354,4542.4191328231755,11393.185831803548,1767.4805274576618,0.0,0.0,0.0,0.0,34831.847917148865,5394.504477743801,1243.2130803241168,1035.9196579587115,3084.3129061149284,10463.759954584928,755.2564746116484,0.0,0.0,0.0,9804.633306065401,0.0,0.0,0.0,0.0,0.0,2825.935299335416,0.0,19520.328754842747,397.0736461509562,0.0,521.7334488306633,0.0,62357.15152754936,0.0,0.0,0.0,0.0
ElbowPond,GT5%,LT10,0.0,534.5056410792366,312.2314292688766,59438.04047018382,15217.941571143918,0.0,0.0,0.0,0.0,102115.05510270737,4603.209472101848,12753.337239742543,194.30227313542062,0.18378850009765105,19700.37220054291,0.9465836302981795,0.0,0.0,0.0,8.223759348005247,0.0,6666.64492576583,0.0,0.0,0.0,0.0,0.0,0.0,74515.3320313082,0.0,67570.54965393085,0.0,57938.998231709265,1702.6138154314021,6300.399379558633,0.0,183.8114936801834
ElbowPond,LE5%,LT10,0.0,720.1377912076165,10104.440402395849,1734.25014975005,555.1373897457834,0.0,0.0,0.0,0.0,2188.135556610048,982.7425613539529,527.4945643259066,33787.043421348695,362.3543801782919,18352.85063853064,386.1493995171374,0.0,0.0,0.0,108812.54772040571,0.0,12111.871346553304,0.0,0.0,0.0,0.0,0.0,0.0,8053.575091620107,0.0,6680.931847289693,0.0,6160.5009937825125,0.0,2004.224556656313,0.0,143502.18013946776
ElishasPond,GT5%,LT10,0.0,2275.493134531822,0.0,44356.19816541282,11528.429603336572,0.0,0.0,0.0,0.0,49115.538908196584,408.4056627482676,30131.45345137904,15.81681342267902,0.0,0.0,0.0,0.0,0.0,0.0,62.00675920782481,0.0,0.0,956.8983861273509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.499952108767,0.0,73865.83737340185,29804.761057748365,0.0,32582.32428880395,41.021440045316105
ElishasPond,LE5%,LT10,0.0,0.0,0.0,2253.362270211823,0.0,0.0,0.0,0.0,0.0,3910.4464419552633,127.90289776484451,154.48194181145888,8483.141176846893,0.0,0.0,0.0,0.0,0.0,0.0,31240.714835183466,0.0,0.0,211.8691053933114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.442874723894,29.64997049767991,0.0,2216.7474808540155,40980.34013230485
EllisPond,GT5%,LT10,0.0,6861.792737120498,0.0,20339.81485976369,27519.92779137172,0.0,0.0,0.0,0.0,208403.37559929802,1372.0916726224586,14230.886290205748,58.60694254782915,1526.2657723885904,5420.579927525028,5632.965302754082,0.0,927.2246420042345,0.0,19427.984680735524,0.0,87210.3895502916,2646.595682974944,0.0,55626.490358284056,2262.9933545557374,11.293166537884286,0.0,33791.25165616783,102830.43397349253,0.0,0.0,6241.795019689703,1439.6645390769622,0.0,0.0,19660.608917266185
EllisPond,LE5%,LT10,0.0,907.1938655977715,0.0,301.4725168860529,72.81446072045556,0.0,0.0,0.0,0.0,47.91038137764249,0.0,299.1214344022814,79.60092373353267,0.0,1836.482222231286,0.0,0.0,0.0,0.0,48288.40313007871,0.0,475.51938567260163,2573.111276903016,0.0,0.0,0.0,0.0,0.0,75.43657393255326,607.7536997215457,0.0,0.0,512.9380718284466,63.72058167824691,0.0,0.0,47524.519345291315
EmeryPond,GT5%,LT10,0.0,230.1209725598888,164.6954867818402,7060.656666640991,14620.221202761279,0.0,0.0,0.0,0.0,22057.31126088242,2896.030846193665,3093.606381361968,35.27475507068888,0.0,1106.092444632851,131.54870599978727,0.0,3591.7664991982383,0.0,11.39487729665532,0.0,392.20787839166616,0.0,0.0,0.0,0.0,0.0,0.0,171.75668771780536,0.0,19064.83246391058,0.0,12342.602308935344,0.0,22861.471404222928,0.0,165.84935620194958
EmeryPond,LE5%,LT10,0.0,0.0,7449.240942745927,1282.6870181590837,1684.8990203382136,0.0,0.0,0.0,0.0,412.1243564677255,774.3225323232728,42.882698201188845,585.3815674605931,0.0,1752.097578514581,1458.3180621732927,0.0,0.0,65.83297019604079,52148.27110841971,0.0,8055.712142979223,0.0,0.0,0.0,0.0,0.0,0.0,112.85822136541458,0.0,1605.6587371438225,0.0,1296.567475035034,0.0,0.08797116875120989,0.0,56585.17330730738
Estuary,GT5%,LT10,0.0,9872.424081299458,0.0,6652.322738320905,755.4115647872683,0.0,32289.62315147642,0.0,0.0,295.46872186144265,1653.7323922658445,1998.2041188722574,13.317919814434832,0.0,0.0,0.0,0.0,18.869380043817635,7527.835479717575,2298.7823981479933,0.0,0.0,420.8677497235956,471.80542063002457,160.39227658579165,0.0,0.0,286.95489603928127,15777.000908344371,7690.709704182372,1716.0427517812411,0.0,27376.73365030137,128.6001209287139,250.0701666559189,8559.536481816634,537.2778196181005
Estuary,LE5%,LT10,26983.473918195938,6670.180687981819,0.0,471.27175414050777,37.11748846491853,0.0,28536.92324870433,0.0,0.0,1.253920915370482,372.2884473301977,2367.306163938624,53.86240376867915,0.0,0.0,0.0,0.0,30.51859835686325,44515.91973522227,3050214.7125753593,26983.473918195938,0.0,213.03452789726427,526.3456843307608,410.05138290785476,0.0,0.0,73.77251611835801,26594.834149714537,7350.791707324018,3149.1218421332915,0.0,19365.128672530584,185.47832974533682,436.4704178041171,3072211.665024822,2754.6607688546123
FalmouthInnerHarbor,GT5%,GT10,0.0,0.0,0.0,105249.72529301977,59426.922918482014,0.0,0.0,0.0,0.0,3253.264600962554,477.70623845855437,114851.1041863371,589.8374223695606,0.0,27850.76137037127,585.2907046091225,0.0,796.5644070019192,0.0,22410.73361443766,0.0,0.0,34345.3715964449,0.0,0.0,19840.842551929916,0.0,6971.249925321825,52925.42791223785,0.0,56193.122108757525,0.0,80943.7754326842,35148.11185696268,23238.620818676416,0.0,25885.388553034223
FalmouthInnerHarbor,GT5%,LT10,0.0,11338.60134100599,0.0,134735.68734826602,210588.9300214412,0.0,0.0,0.0,0.0,14601.920499337924,4184.754523562614,434322.91515373124,49.47991034269033,353.34320137264433,104.19444148896532,4069.7785643349775,0.0,6718.739427838076,321.820093636079,1341.678395252726,0.0,0.0,149103.7858007649,0.0,0.0,20657.06361140235,0.0,15959.937623741967,49340.95548819527,0.0,82025.63771444428,0.0,277052.27952614124,111094.38413023103,113807.48144086501,3637.193733991343,53.123851833798604
FalmouthInnerHarbor,LE5%,GT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826784763578434,0.0,7.177998450744495,0.0,0.0,6.589173013357613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04564778008521467,0.0,0.0,0.0,0.0,0.5831276692968606,0.0,0.0,14.421074491077874
FalmouthInnerHarbor,LE5%,LT10,0.0,630.6031218412791,0.0,20.912863043636182,960.6509350547991,0.0,0.0,0.0,0.0,0.0,96.7631763457109,12774.791528930466,94.34332199008921,301.7976960243861,0.0,279.16394764676994,0.0,0.0,0.0,139669.95845771718,0.0,0.0,802.5424511822168,0.0,0.0,0.0,0.0,17.429887157618474,2487.6202984837178,0.0,147.44619366744226,0.0,558.9489767602785,39.64656110112819,347.93142723784706,150427.41925300405,0.0
FarmNeck,GT5%,LT10,0.0,53007.6928849033,0.0,1593756.3199527152,638668.1823183419,0.0,2041.6328734235594,0.0,0.0,1122000.2099890322,279443.61472348316,351281.38915706467,705.321105838445,41.34592178520571,0.0,6070.805974920881,10027.820218710418,168721.2608180173,27.604205474960622,2843.3210119954297,0.0,0.0,558.6944800131312,0.0,0.0,0.0,0.0,5809.472312516623,1057165.8809045702,524028.70801279094,354372.76690391474,0.0,1040773.1100842865,233201.32558007527,1006631.3162852492,6095.246592290071,0.0
FarmNeck,LE5%,LT10,0.0,2293.073351554127,0.0,9970.57442437926,29502.605443680684,0.0,83198.900328532,0.0,191.6771745207971,4340.594188162516,17087.505506994727,1366.4300584979276,268.93114421813493,1074.4620393109747,0.0,17457.561767690262,80.98634134159158,17004.927241386136,3404.172002682275,51256.28786039544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80332.27968753866,105051.48845661712,865.7876829831357,0.0,20554.655515319908,8.233286304065427,0.0,31020.468075314497,665.776169269479
FarmPondMain,GT5%,LT10,0.0,15117.025895069057,0.0,306044.81568035047,293463.15574723255,0.0,17529.805585088554,0.0,0.0,401067.7995152457,61596.42915676839,203020.78937575582,11.716210795061485,20190.54387940397,1606.995227784178,33643.50284144213,0.0,14428.970995896723,0.0,26.74210216450071,0.0,0.0,3016.055037140294,0.0,0.0,0.0,0.0,2827.396515975858,468144.8366008087,111937.78185037804,73358.98000752077,0.0,382231.8728471472,128819.92695972281,195241.92917813276,0.0,2169.5132161706174
FarmPondMain,LE5%,LT10,0.0,1139.0558515843506,0.0,768.8179583448974,468.642513141341,0.0,53719.210915559095,0.0,0.0,5.366934070160106,1888.10215812251,10.455907715860437,921.6762250147148,787.1880710029221,0.0,717.1544430054395,0.0,469.08747067330984,0.0,138149.5182020085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34313.07911452878,0.0,622.9575405714147,0.0,10281.104975233528,1710.9179361583685,8892.674656526757,0.0,143223.54242722428
FawcettsPond,GT5%,LT10,0.0,24187.075578189495,0.0,133223.4524075777,91804.44106917147,0.0,0.0,0.0,0.0,88475.47758476826,7871.982115620425,97728.67987102218,0.01343101949013725,0.0,3922.504736781881,0.0,0.0,11.116296158018208,0.0,17.77247604498538,0.0,0.0,1664.8003840308595,0.0,0.0,0.0,0.0,0.0,60222.39658055027,0.0,58285.60024787759,0.0,225972.28378253055,62200.14912784954,38868.35220638039,0.0,28.933237134702452
FawcettsPond,LE5%,LT10,0.0,0.0,0.0,7124.561050978401,1459.2499879847817,0.0,0.0,0.0,0.0,1972.0556470018046,392.35542140041565,103.352782067511,5564.696419095498,0.0,10621.800841389997,0.0,0.0,2390.2840160859646,0.0,39660.44051424172,0.0,0.0,373.33840854924347,0.0,0.0,0.0,0.0,0.0,15426.924855568102,0.0,1896.531252356778,0.0,8045.110089259624,2534.5605065274453,0.0,0.0,41012.331567984904
FawnPond,GT5%,GT10,0.0,8294.935913055087,0.0,54364.53749463956,26330.01660363973,0.0,0.0,0.0,0.0,552801.1002984333,13614.042960094637,53197.447830183584,0.0,0.0,0.0,0.0,0.0,4447.608141586736,0.0,408.4047186335779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713458.0939602662,0.0,0.0,0.0,0.0
FawnPond,GT5%,LT10,0.0,43533.177909464684,20143.63583028058,436084.3718647161,48835.65161629152,0.0,0.0,0.0,0.0,1500087.5659059123,127802.20588978914,56539.18007678644,3708.9097577970206,3771.004882655548,3359.8508740513935,781.3925524656449,0.0,130166.50013633048,0.0,1309.263658263448,0.0,44967.87124291906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510413.3385261681,0.0,820741.5011857171,0.0,0.0
FawnPond,LE5%,GT10,0.0,216.8114677405394,0.0,0.0,25.405826617995544,0.0,0.0,0.0,0.0,0.0,71.29961122385744,0.0,5.477236236754952,0.0,0.0,0.0,0.0,0.0,0.0,389.37197207545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.3661138945973,0.0,0.0,0.0,0.0
FawnPond,LE5%,LT10,0.0,737.27145489036,21975.15487108519,5433.746940590966,243.32308582530294,0.0,0.0,0.0,0.0,669.4390672169166,1188.002857828338,1093.721750925587,1217.0054624398017,607.4539631048856,3331.7076813560043,1333.0194748337367,0.0,0.0,0.0,185765.62627807682,0.0,3181.735762967925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220413.73712520598,0.0,0.0
FearingPond,GT5%,GT10,0.0,0.0,0.0,13721.270655888839,189.81319751323022,0.0,0.0,0.0,0.0,163059.37072999918,7016.971766109595,699.1403256477444,8062.020664754998,851.1180874372304,1713.8182821285093,417.7404791251968,0.0,328.7782257947595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196060.04241439927,0.0,0.0,0.0,0.0
FearingPond,GT5%,LT10,0.0,198.6447979127463,0.0,63347.32095133243,25382.396992654256,0.0,0.0,0.0,0.0,872831.9928994507,14906.980172229853,27787.177304476474,36.78695537585861,0.0,0.0,0.0,0.0,20918.215046798192,0.0,37.584294797939904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025447.0994150285,0.0,0.0,0.0,0.0
FearingPond,LE5%,LT10,0.0,234.28213486860164,0.0,2502.7207644222503,332.1670387733027,0.0,0.0,0.0,0.0,1349.4769150271034,256.6894863716204,3074.3378388624747,3622.566333581891,0.0,0.0,955.0634871972089,0.0,0.0,0.0,102479.79146823286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114807.09546733729,0.0,0.0,0.0,0.0
FiddlersCove,GT5%,GT10,0.0,2734.9951709951074,0.0,148806.05524389213,89366.45520638999,0.0,0.0,0.0,0.0,56034.78929488942,8159.834820703481,25603.909267343963,0.0,0.0,0.0,0.0,0.0,180.19613105379437,0.0,0.0,0.0,6503.842287148097,7054.698464048587,0.0,0.0,123246.41081357477,0.0,1653.4366406303466,46804.903008283785,0.0,3926.3324669304043,0.0,41763.07994756187,40573.914946550416,29733.3138345563,29626.30272598332,0.0
FiddlersCove,GT5%,LT10,0.0,6032.050361215618,0.0,253526.06904618713,87423.72544479906,0.0,970.9361002358911,0.0,0.0,82252.89471147783,11377.647703669243,122794.72069383452,134.27530219708092,3039.450822929801,0.0,761.2679489093537,0.0,2806.7733063656533,0.0,1828.1648281495152,0.0,0.0,30760.076800673916,0.0,0.0,0.0,0.0,0.0,108266.39343661259,0.0,6799.9529713322945,0.0,355863.43329878873,61872.82034440532,7952.446155138154,1432.8532630197096,0.0
FiddlersCove,LE5%,LT10,0.0,45.248128895042605,0.0,208.18594079294067,412.1555354001677,0.0,1496.7195076334424,0.0,0.0,4.643711037681125,842.0253098790265,4603.7480562575565,76.55462372562756,0.0,0.0,1.1938529108888396,0.0,0.0,0.0,52153.36442808399,0.0,0.0,1376.4624894674716,0.0,0.0,0.0,0.0,0.0,2805.011206336299,0.0,4.1873704672144925,0.0,1767.0951315031864,14.734123752176176,0.0,53876.348773090016,0.0
FilendsPond,GT5%,LT10,0.0,1278.8069484850357,0.0,932876.2603878694,501790.58163942926,0.0,0.0,0.0,0.0,469611.2782841813,38708.1888432517,522342.87799847487,8991.861988584893,1290.9373824274344,101993.58021611218,8960.530805925364,0.0,1707.1653296117615,0.0,3553.4590001049014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281950.15685420093,0.0,3805.0572693749023,0.0,1890082.0753850243,346181.8070869812,71086.4322288767,0.0,0.0
FilendsPond,LE5%,LT10,0.0,1.8724547845102122,0.0,16524.885587245637,510.36319666185585,0.0,0.0,0.0,0.0,3718.280940805245,256.42459723966533,1055.569715254705,199.21192227265078,1916.4775288714156,90286.958429242,17253.206613230443,0.0,0.0,0.0,19485.77233870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96312.91421554926,0.0,0.0,0.0,30780.843263552724,1772.5518446085998,0.0,0.0,22342.71400059883
FiveMilePond,GT5%,LT10,0.0,10199.377475239398,0.0,89801.16870301547,2396.010861509157,0.0,0.0,0.0,0.0,197915.36133869507,21802.545361772096,4350.839710097733,3334.4875474765063,0.0,7715.777943658845,5523.769227016375,0.0,147784.09503214646,0.0,412.36963434672526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.5254012718752,0.0,490522.27743370197,0.0,0.0
FiveMilePond,LE5%,LT10,0.0,0.0,0.0,1183.659522066223,401.92174341117453,0.0,0.0,0.0,0.0,1276.7814390925737,5.903009926473711,399.99752931387627,638.3550992685805,0.0,2057.8254215531188,0.0,0.0,0.0,0.0,98926.06357400345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104890.50733863546,0.0,0.0
FlatPond,GT5%,GT10,0.0,436.44162367861327,0.0,80219.846458097,60533.99824998923,0.0,0.0,0.0,0.0,40059.98733847552,174.57999895778113,48738.02550370151,0.0,0.0,48113.23776224874,20029.561107642006,0.0,2719.2182270025305,0.0,0.0,0.0,0.0,58233.23276211599,0.0,0.0,0.0,0.0,0.0,5481.430738947561,0.0,51023.386666673396,0.0,38602.21142605362,15184.386172655526,132500.24850334684,0.0,0.0
FlatPond,GT5%,LT10,0.0,121.12575506439683,0.0,166743.29656288004,50710.348254162105,0.0,21968.848841417388,0.0,0.0,33639.535728775765,3470.9837763820806,1073.3067511750546,975.1101539880178,2383.741468808189,66099.1885683402,24276.30623041562,0.0,879.7303284169054,0.0,62.17219663049141,0.0,0.0,57877.41216908918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.4579451675645,0.0,0.0,915.5705405545352,311824.110962986,0.0,49.142998658965645
FlatPond,LE5%,GT10,0.0,0.0,0.0,83.84784123835297,1.2977917992253851,0.0,0.0,0.0,0.0,21.221231671229866,0.0,0.0,0.0,0.0,93.71866595171178,1031.7045754506737,0.0,0.0,0.0,0.0,0.0,0.0,2.595583598891798,0.0,0.0,0.0,0.0,0.0,8.803123248899814,0.0,0.0,0.0,0.0,0.0,1220.391399263402,0.0,0.0
FlatPond,LE5%,LT10,0.0,0.2028366548131139,0.0,4935.895495886756,4855.869069943675,0.0,79730.3864077121,0.0,0.0,350.506791819837,526.5765979816357,0.0,6796.017161343182,380.6989434777303,13670.17268490769,9076.176569545132,0.0,23.544958178933513,2031.65180251865,156576.07147113798,0.0,0.0,8211.09450473644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114758.5490762372,0.0,155984.12721013447
FlatStageLotPondsTransition,GT5%,LT10,0.0,0.0,0.0,143270.30952924484,16183.364812048323,0.0,13585.118022352057,0.0,0.0,94189.57015003843,1363.2362524941998,47708.41792694592,0.0,5480.289713252847,8876.514401811044,20740.567778401954,0.0,29992.991226876682,0.0,7.122731042574834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19926.107748948005,0.0,0.0,0.0,62333.59369473267,42023.7051733025,257114.0959275257,0.0,0.0
FlatStageLotPondsTransition,LE5%,LT10,0.0,0.0,0.0,467.15256274811446,0.0,0.0,51920.01382752129,0.0,0.0,76.32653130375436,368.92251140824845,112.01534381177271,0.0,1732.2332275911829,73.74860692858795,513.6277682971589,0.0,26.421437321530505,0.0,4786.761294342437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23957.20928213316,0.0,0.0,0.0,0.0,134.77574526906056,35969.96793179143,0.0,15.270152080426788
FlaxPondBrewster,GT5%,LT10,0.0,3601.2006213081827,0.0,35715.84334951951,8816.175834121143,0.0,0.0,0.0,0.0,182167.1548590577,4387.622125577791,4727.327108895874,6210.1421181257365,1561.821476389733,16207.79776292383,1183.873537283484,0.0,347.53357189486906,0.0,3231.9702741924916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268158.4626392903,0.0,0.0
FlaxPondBrewster,LE5%,LT10,0.0,7.838005936296922,0.0,376.8121244154322,90.87061549355118,0.0,0.0,0.0,0.0,468.2934021665316,119.94998635389706,0.0,0.0,1697.7473232070552,702.4726387083876,38.67217146940636,0.0,0.0,0.0,205766.62740575598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209269.28367350655,0.0,0.0
