id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_GT5_COVERNAME_Impervious,beta_LE5_USEGENNAME_Commercial,beta_NaturalCover,se_Intercept,se_GT5_COVERNAME_Impervious,se_LE5_USEGENNAME_Commercial,se_NaturalCover,t_Intercept,t_GT5_COVERNAME_Impervious,t_LE5_USEGENNAME_Commercial,t_NaturalCover,p_Intercept,p_GT5_COVERNAME_Impervious,p_LE5_USEGENNAME_Commercial,p_NaturalCover,sumW
14.0,-70.371382,41.645515,1.3881175076219479,1.52773860582012,0.09765031033562208,1.2904671972863258,0.27738246921954346,0.03706301321359659,0.012710613258608689,0.16543042137650865,0.33724081517646454,0.26971593441569974,-0.060673103798568925,0.1239880190552572,0.12907285075990116,0.12066098292302717,0.12412354352184263,1.3342452168929482,2.612794349787729,2.235320216044972,-0.48881221142298426,0.1869263941985282,0.011216122179644454,0.028949174985364125,0.626672017621156,33.98024284237886
15.0,-69.984561,41.706483,-0.4412245181158701,-0.12566672271296803,-0.31837410282926404,-0.12285041528660606,0.38808989448118336,0.058056786833395116,0.0001885751185093939,0.05736849902765216,0.09202117769448777,0.6344304810264441,-0.19527164009222056,0.12859251623137585,0.13413079937509972,0.2065182348434904,0.14701964200123865,0.4461262654230151,0.6860555377527314,3.072031297900868,-1.3282010310607026,0.6570356304489312,0.4951952386394719,0.003138207953208339,0.18890348024901882,30.558667758162834
16.0,-69.970673,41.702013,-0.733919242233921,-0.4610831927918343,-0.3008722181457551,-0.4330470240881659,0.3909040228570429,0.056281112137099285,0.002262950588400959,0.0553818893308343,0.090493198502591,0.6375149664592675,-0.19541090229191024,0.1289760530414884,0.1343718588466865,0.2063807545380008,0.14728399430945163,0.4293966827548934,0.6734534989639498,3.0890233340138415,-1.3267626479584833,0.6690995477826536,0.5031220583824078,0.002986655428077959,0.1893763006546411,30.127121837512732
17.0,-70.602027,41.557309000000004,-0.9060926093621863,-1.2680077179283475,0.671214869812983,-1.5773074791751691,0.4126152890078225,0.23868427869770925,0.19563858883753768,0.04588236279461308,0.30729817176490015,0.342432436650827,-0.071716318219107,0.12187469443846578,0.130777214441099,0.12079425978534185,0.12127114684892362,0.37647161296292697,2.349783737772644,2.8348403083006475,-0.5913716500797117,0.7078312746369357,0.021931017816733105,0.006154927388108629,0.5563874695396125,33.396384356378164
18.0,-70.626459,41.648848,-0.3314639965716011,-0.25251831945096337,-0.14733652244667222,-0.18412747412492886,0.39887203232715573,0.09470533651732177,0.0007480993891024569,0.05339926230218073,0.31511363380285207,0.3393319845438271,-0.06381843624256997,0.12391897169883997,0.13131340889539805,0.12087993844606723,0.12238055277581734,0.43092079905211644,2.3997064462309865,2.807181976645581,-0.5214753062888651,0.6679967987479124,0.019376880744664447,0.006643530438781899,0.6038641645975187,32.70780728961523
19.0,-70.627569,41.646453,-0.012943267384310349,0.1960620148212894,-0.12316598981288629,0.11022272242857595,0.39964219109573434,0.04096278015401703,0.00010332093921258776,0.05267016104908509,0.31468303641812695,0.33960511856082715,-0.06414697785326001,0.12383921317634021,0.13132395808105105,0.12088646933150322,0.12232332792515532,0.425310850240026,2.3962347846986884,2.809289744657349,-0.5244051068697947,0.6720593860269297,0.019545486720048345,0.006605074310562104,0.6018371346029208,32.740086236518465
20.0,-70.56324599999999,41.578790999999995,-0.8738101030256366,-0.8159035276284401,-0.1828942490312862,-0.6909158539943503,0.3987481269458336,0.17210181883282133,0.022888087115549665,0.06370694063325152,0.3125268603898169,0.336939516895775,-0.06644171905838707,0.12160267688924054,0.1295957622683186,0.1204890671232279,0.12109765568493963,0.5238942288357498,2.4115515424243026,2.7964322817038374,-0.5486623063228311,0.6021903676273908,0.018811358636446524,0.006842883486140028,0.5851764648600407,34.35481208797596
21.0,-70.55128,41.576468,0.16138226683305798,0.16016894598419815,-0.15224831534072408,0.31363058217378204,0.39602560362359834,0.19917801090935852,0.005833561736518714,0.06800610698816395,0.3132596913865233,0.3356568416782434,-0.06567338353533934,0.1214657263050837,0.1293162797597869,0.12040810711788962,0.12104782487789037,0.5598789803253141,2.422430431562235,2.7876598155438757,-0.5425407982472118,0.5775473530785178,0.0183050353370363,0.007009630805385172,0.5893601856146706,34.436864739831506
22.0,-70.573375,41.578178,0.20872994279333099,0.457680662915567,-0.19498016744577068,0.40371011023910164,0.40153115959168684,0.03914085484273773,0.001319403646597066,0.05972103545611103,0.3116163475657729,0.3381561200862984,-0.06734987719957966,0.12168711390753251,0.12985390518174966,0.1205615599841042,0.12112836054743324,0.49077534620051716,2.399745676725085,2.8048419424141793,-0.5560207113775456,0.6252905291778232,0.019374982920043787,0.006686465600363639,0.5801661720517828,34.21640742155652
23.0,-70.508739,41.590546,-0.5682023763729659,-0.468810658847309,-0.026224934422582946,-0.5419774419503829,0.37796133119616576,0.03365720215070414,0.002021648195561183,0.09057742529026232,0.31882221368921065,0.328239006316702,-0.05975450823514186,0.12183921888149689,0.12844896746807,0.12006329832693713,0.1214846598452461,0.7434176459909811,2.482092460326424,2.7338829674901497,-0.4918687537279231,0.4599923722990702,0.015739435062249157,0.008116120539005449,0.624521664812762,34.848296975352184
